GOOG,915,795.35,370
GOOG,916,825.5,28135
GOOG,917,811.8,18510
GOOG,918,812.93,27699
GOOG,919,802.24,22764
GOOG,920,795.82,8704
GOOG,921,798,17217
GOOG,922,801.18,11689
GOOG,923,803.56,5923
GOOG,924,807.84,8437
GOOG,925,807.5,15670
GOOG,926,806.51,10242
GOOG,927,804.29,26963
GOOG,928,804.49,9473
GOOG,929,799.14,10488
GOOG,930,799.14,13171
GOOG,931,802.24,7918
GOOG,932,801.96,8061
GOOG,933,800.15,7778
GOOG,934,800.91,3718
GOOG,935,801,4293
GOOG,936,807.25,13742
GOOG,937,806.78,10987
GOOG,938,806.17,4448
GOOG,939,811.84,39306
GOOG,940,810.31,7313
GOOG,941,809,1907
GOOG,942,807.36,3785
GOOG,943,807.65,4450
GOOG,944,808.29,3516
GOOG,945,808,2193
GOOG,946,807.27,2209
GOOG,947,806.05,1642
GOOG,948,803.91,2057
GOOG,949,803.89,6559
GOOG,950,804.6,2477
GOOG,951,803.52,2194
GOOG,952,804.6,3796
GOOG,953,804.6,1074
GOOG,954,804.6,1287
GOOG,955,804.49,75
GOOG,956,804.5,2852
GOOG,957,804.65,1871
GOOG,958,804.99,3127
GOOG,959,804.78,826
GOOG,960,804.85,2717
GOOG,961,806,2172
GOOG,962,795.35,1697
GOOG,963,805.55,1126
GOOG,964,805.8,40
GOOG,965,805,715
GOOG,966,805.5,1963
GOOG,967,805.52,559
GOOG,968,795.35,341
GOOG,969,805.01,379
GOOG,970,806,1752
GOOG,971,806,260
GOOG,972,806.59,136
GOOG,973,806.62,200
GOOG,974,806,149
GOOG,975,806,170
GOOG,976,806.55,119
GOOG,977,806.01,79
GOOG,979,807,482
GOOG,980,805.99,391
GOOG,981,806.04,2
GOOG,982,805.58,363
GOOG,983,805.16,776
GOOG,984,805,600
GOOG,985,805.13,1924
GOOG,986,805.15,164
GOOG,987,805.75,520
GOOG,988,805.6,217
GOOG,989,805.68,655
GOOG,990,807,389
GOOG,991,806.75,100
GOOG,992,806.5,100
GOOG,994,806,350
GOOG,995,806.75,665
GOOG,996,806.97,600
GOOG,997,806.93,100
GOOG,999,807,27
GOOG,1477608600,806.25,5
GOOG,2,806.1,200
GOOG,3,806,42
GOOG,4,806,210
GOOG,5,805.78,75
GOOG,7,806.67,100
GOOG,9,806.83,63
GOOG,11,806,37
GOOG,12,806.5,60
GOOG,13,806.72,28
GOOG,15,806.42,41
GOOG,16,806.37,1
GOOG,17,806,54
GOOG,21,806.5,80
GOOG,23,806,2
GOOG,26,805.6,62
GOOG,27,805.96,5
GOOG,28,805.55,4
GOOG,31,805.55,100
GOOG,32,805.6,100
GOOG,33,805.55,10
GOOG,34,805.55,306
GOOG,35,805.5,714
GOOG,279,807.21,13
GOOG,292,807.1,259
GOOG,296,806.55,100
GOOG,301,806.45,1
GOOG,320,808.95,16
GOOG,326,808,300
GOOG,328,807,207
GOOG,329,806.5,10
GOOG,331,806.5,19
GOOG,332,806,80
GOOG,333,805.16,6
GOOG,343,805.8,2
GOOG,348,805.8,12
GOOG,360,805.8,33
GOOG,365,806.5,511
GOOG,366,808,110
GOOG,367,808,610
GOOG,368,808,50
GOOG,369,809,119
GOOG,371,809,6
GOOG,373,811,363
GOOG,378,810,86
GOOG,380,809.1,100
GOOG,381,810.27,20
GOOG,382,809.9,6
GOOG,385,809.1,24
GOOG,388,809,93
GOOG,391,809,47
GOOG,393,808.75,2
GOOG,396,808.5,718
GOOG,397,808.3,92
GOOG,398,808.2,55
GOOG,399,808.8,1799
GOOG,400,807.9,353
GOOG,401,808.8,390
GOOG,402,809,920
GOOG,403,808.79,506
GOOG,405,807.85,352
GOOG,406,807.91,431
GOOG,407,808.81,1717
GOOG,408,808.11,200
GOOG,409,807.5,125
GOOG,410,806.81,609
GOOG,411,807,203
GOOG,412,807.91,135
GOOG,413,808,353
GOOG,414,806.74,421
GOOG,415,807.17,895
GOOG,416,807.49,76
GOOG,417,806.97,452
GOOG,418,806.99,581
GOOG,419,806.77,1201
GOOG,420,807.47,198
GOOG,422,807.49,1118
GOOG,423,807.49,747
GOOG,424,808,459
GOOG,425,808.35,3716
GOOG,426,808.87,96
GOOG,427,809,1319
GOOG,428,808.35,121
GOOG,429,808.87,175
GOOG,430,809.09,868
GOOG,431,810.09,834
GOOG,432,809.4,815
GOOG,433,809.1,214
GOOG,434,809.56,262
GOOG,435,809,225
GOOG,436,809,1194
GOOG,437,810,3962
GOOG,438,809.75,401
GOOG,439,809.04,1654
GOOG,440,808.38,5040
GOOG,636,795.9,22434
GOOG,637,795.5,448
GOOG,638,795.52,410
GOOG,639,794.87,70
GOOG,640,795.21,230
GOOG,641,795.35,1100
GOOG,642,795.1,924
GOOG,643,795.1,315
GOOG,644,795.37,1500
GOOG,645,795.1,1186
GOOG,646,795.12,643
GOOG,647,794.88,17257
GOOG,648,795,1006
GOOG,649,794.58,115
GOOG,650,795.01,2089
GOOG,651,795,51
GOOG,652,795.23,3372
GOOG,653,795.05,610
GOOG,654,794.9,656
GOOG,656,795.22,2260
GOOG,657,795.22,100
GOOG,658,795.21,3
GOOG,659,795.21,9
GOOG,660,795.21,2
GOOG,661,795.21,25
GOOG,662,794.9,15
GOOG,664,795.21,12
GOOG,665,795.37,5044
GOOG,667,795.21,20
GOOG,668,795.21,15
GOOG,669,795.37,7
GOOG,670,795.21,12
GOOG,671,795,25
GOOG,674,795.19,30
GOOG,677,795,925
GOOG,678,795,100
GOOG,683,795,128
GOOG,684,795,131
GOOG,685,795,9
GOOG,686,795.11,450
GOOG,687,795.18,1015
GOOG,688,795.18,415
GOOG,690,795.16,205
GOOG,693,795.19,30
GOOG,694,795.19,15
GOOG,702,795.19,288
GOOG,704,795.19,75
GOOG,705,795,50
GOOG,706,795,50
GOOG,708,795,1
GOOG,709,795,3
GOOG,710,794.71,72
GOOG,714,795.37,1943
GOOG,725,795.19,103
GOOG,727,795.19,1
GOOG,728,795.19,58
GOOG,731,795.19,10
GOOG,739,795.19,5
GOOG,742,795.19,55
GOOG,746,795.17,400
GOOG,747,795.19,100
GOOG,748,795.18,8
GOOG,749,795.18,5
GOOG,750,795.19,200
GOOG,752,795.17,135
GOOG,753,795.17,20
GOOG,754,795.17,165
GOOG,755,795.2,1845
GOOG,1477901160,796,100
GOOG,29,797,10
GOOG,34,796.96,8
GOOG,58,797,100
GOOG,65,797,100
GOOG,67,797.95,1
GOOG,91,797.1,17
GOOG,95,797,200
GOOG,99,797,48
GOOG,101,796.86,50
GOOG,106,797.6,400
GOOG,107,797.21,170
GOOG,108,797.21,100
GOOG,114,797,270
GOOG,115,796.5,331
GOOG,117,795.13,340
GOOG,118,795.08,1290
GOOG,122,797,100
GOOG,126,796.91,215
GOOG,127,797.43,854
GOOG,128,797.49,195
GOOG,130,797.44,50
GOOG,133,797.23,410
GOOG,135,797,338
GOOG,136,797,335
GOOG,137,797.3,319
GOOG,138,797.33,246
GOOG,139,797.15,4
GOOG,140,797.9,127
GOOG,142,797.89,1508
GOOG,144,797.86,541
GOOG,145,797.34,154
GOOG,146,797.85,610
GOOG,147,798,1276
GOOG,148,798.2,3
GOOG,149,797.5,220
GOOG,150,797.51,57
GOOG,152,797.98,30
GOOG,153,797.08,3
GOOG,154,797.01,144
GOOG,155,796.9,23
GOOG,156,796.9,492
GOOG,159,797,100
GOOG,160,797.63,200
GOOG,161,795.95,2712
GOOG,162,795.11,7055
GOOG,357,784.54,400
GOOG,358,784.25,66733
GOOG,359,784.28,126
GOOG,360,784.6,104
GOOG,361,785.84,200
GOOG,362,784.54,3800
GOOG,363,784.74,209
GOOG,364,784.47,13712
GOOG,365,785.35,5
GOOG,366,785.86,23738
GOOG,367,795.37,582
GOOG,368,785,19
GOOG,369,784.96,2
GOOG,373,792.5315,2397
GOOG,375,784.3831,9
GOOG,376,785,6
GOOG,377,785.5,319
GOOG,378,785.76,2
GOOG,384,785.84,20
GOOG,387,785,100
GOOG,390,785.75,1
GOOG,393,785.75,60
GOOG,399,785.14,1
GOOG,400,785.52,1
GOOG,403,785.42,1
GOOG,407,785.2,4
GOOG,408,785,3
GOOG,409,784.54,5688
GOOG,410,784.74,35
GOOG,414,785.25,9
GOOG,419,785.5,50
GOOG,422,785.5,41
GOOG,426,784.61,10
GOOG,433,785,5
GOOG,436,784.7,25
GOOG,446,785.5,10
GOOG,451,785.55,45
GOOG,457,786.35,440
GOOG,459,785.55,26
GOOG,717,785.5,25
GOOG,745,788,1
GOOG,808,787,4
GOOG,809,787.87,50
GOOG,810,787.87,30
GOOG,813,787.9,46
GOOG,816,787.77,50
GOOG,817,788,400
GOOG,822,786.8,40
GOOG,827,787.9,102
GOOG,830,787.5,100
GOOG,831,786.65,10
GOOG,837,786.3,100
GOOG,838,787,150
GOOG,839,786.6,210
GOOG,840,786.3,300
GOOG,846,787,20
GOOG,847,786.5,250
GOOG,849,786.97,2
GOOG,851,786.75,167
GOOG,855,787.49,115
GOOG,861,787.34,114
GOOG,862,787.34,100
GOOG,863,787.6,227
GOOG,865,788,500
GOOG,867,787.59,110
GOOG,869,787.59,60
GOOG,870,787.99,124
GOOG,871,788,26
GOOG,872,787.6,20
GOOG,874,787.59,108
GOOG,875,787.5,22
GOOG,876,787.45,100
GOOG,877,787.45,200
GOOG,878,787.45,220
GOOG,879,787.45,10
GOOG,880,787.5,86
GOOG,881,785.33,3388
GOOG,882,783.78,5520
